Loc,date_dec,meansst
Port P,1982.3287671232877,15.368386753264
Jervis,1982.3287671232877,19.9674189085321
Jurien,1982.3287671232877,21.5848382272187
Port D,1982.4136986301369,13.6363330285375
Ninepi,1982.4136986301369,12.921333044519
Tinder,1982.4136986301369,12.7879997141659
Maria ,1982.4136986301369,13.2553330370535
Bichen,1982.4136986301369,13.6773330276211
BassSt,1982.4136986301369,13.4496663660432
Port P,1982.4136986301369,13.0499997083098
Jervis,1982.4136986301369,18.712666248406
Jurien,1982.4136986301369,21.4769995199516
Port D,1982.495890410959,12.9270964852504
Ninepi,1982.495890410959,11.7670965111784
Tinder,1982.495890410959,11.4174190996395
Maria ,1982.495890410959,12.0906448910433
Bichen,1982.495890410959,12.4448384315136
BassSt,1982.495890410959,12.0951610199747
Port P,1982.495890410959,11.7209674799514
Jervis,1982.495890410959,16.3599996343255
Jurien,1982.495890410959,20.2916124496729
Port D,1982.5808219178082,12.3264513373856
Ninepi,1982.5808219178082,11.321935230806
Tinder,1982.5808219178082,10.8022578230668
Maria ,1982.5808219178082,11.8467739287523
Bichen,1982.5808219178082,12.2677416612785
BassSt,1982.5808219178082,11.6690319972413
Port P,1982.5808219178082,11.5880642571156
Jervis,1982.5808219178082,16.2261286695758
Jurien,1982.5808219178082,20.3116124492259
Port D,1982.6657534246576,11.9039997339249
Ninepi,1982.6657534246576,11.7719997368753
Tinder,1982.6657534246576,11.3589997461066
Maria ,1982.6657534246576,11.8739997345954
Bichen,1982.6657534246576,12.6249997178093
BassSt,1982.6657534246576,12.0889997297898
Port P,1982.6657534246576,12.0889997297898
Jervis,1982.6657534246576,17.6753329382588
Jurien,1982.6657534246576,18.888999577798
Port D,1982.7479452054795,11.9374190880166
Ninepi,1982.7479452054795,11.8148384455952
Tinder,1982.7479452054795,11.7232255444171
Maria ,1982.7479452054795,12.5283868167429
Bichen,1982.7479452054795,13.2699997033924
BassSt,1982.7479452054795,13.0316126119466
Port P,1982.7479452054795,13.2035480919745
Jervis,1982.7479452054795,17.7832254089655
Jurien,1982.7479452054795,19.3835479538407
Port D,1982.8328767123287,12.0956663963074
Ninepi,1982.8328767123287,12.5069997204468
Tinder,1982.8328767123287,12.2359997265041
Maria ,1982.8328767123287,13.5259996976703
Bichen,1982.8328767123287,13.8693330233296
BassSt,1982.8328767123287,14.0203330199545
Port P,1982.8328767123287,15.0943329959487
Jervis,1982.8328767123287,18.4346662546198
Jurien,1982.8328767123287,20.375666211235
Port D,1982.9150684931508,13.0329029344984
Ninepi,1982.9150684931508,13.2206448657859
Tinder,1982.9150684931508,13.0951609976229
Maria ,1982.9150684931508,14.5622577390243
Bichen,1982.9150684931508,15.5845157806912
BassSt,1982.9150684931508,15.3196770769334
Port P,1982.9150684931508,17.1525802617712
Jervis,1982.9150684931508,20.8741930818125
Jurien,1982.9150684931508,21.1883866231768
Port D,1983,13.3841932492271
Ninepi,1983,12.8370964872621
Tinder,1983,12.3590319818186
Maria ,1983,14.8719351514573
Bichen,1983,16.4835480186608
BassSt,1983,16.4461286646584
Port P,1983,17.9903221785301
Jervis,1983,21.1061285604993
Jurien,1983,21.932257574292
Port D,1983.0849315068492,14.8174996688031
Ninepi,1983.0849315068492,14.4207139633862
Tinder,1983.0849315068492,14.4099996779114
Maria ,1983.0849315068492,16.0828567833773
Bichen,1983.0849315068492,16.4710710604143
BassSt,1983.0849315068492,17.6871424618044
Port P,1983.0849315068492,19.087142430512
Jervis,1983.0849315068492,22.1828566470316
Jurien,1983.0849315068492,22.0160709364739
Port D,1983.1616438356164,15.335483528193
Ninepi,1983.1616438356164,15.5454835234991
Tinder,1983.1616438356164,15.7606448090125
Maria ,1983.1616438356164,16.8767738163231
Bichen,1983.1616438356164,17.9351608894405
BassSt,1983.1616438356164,17.9893544366163
Port P,1983.1616438356164,19.4587092424833
Jervis,1983.1616438356164,22.439354337151
Jurien,1983.1616438356164,23.0287091626876
Port D,1983.2465753424658,13.8723330232625
Ninepi,1983.2465753424658,15.337999657169
Tinder,1983.2465753424658,15.6653329831858
Maria ,1983.2465753424658,16.4713329651703
Bichen,1983.2465753424658,16.9963329534357
BassSt,1983.2465753424658,16.1619996387511
Port P,1983.2465753424658,16.5359996303916
Jervis,1983.2465753424658,21.2109995258972
Jurien,1983.2465753424658,22.5366661629329
Port D,1983.3287671232877,13.9370964626752
Ninepi,1983.3287671232877,13.7003222744191
Tinder,1983.3287671232877,13.753870660319
Maria ,1983.3287671232877,13.9970964613341
Bichen,1983.3287671232877,14.5222577399184
BassSt,1983.3287671232877,15.1580641773199
Port P,1983.3287671232877,15.4306448163885
Jervis,1983.3287671232877,19.0745157026836
Jurien,1983.3287671232877,22.8445156184175
Port D,1983.4136986301369,12.9199997112155
Ninepi,1983.4136986301369,12.4699997212738
Tinder,1983.4136986301369,12.432333055449
Maria ,1983.4136986301369,12.5266663866738
Bichen,1983.4136986301369,12.8243330466871
BassSt,1983.4136986301369,13.3366663685689
Port P,1983.4136986301369,12.9393330441167
Jervis,1983.4136986301369,16.8666662896673
Jurien,1983.4136986301369,22.4673328311493
Port D,1983.495890410959,12.6609674589408
Ninepi,1983.495890410959,11.4948384527478
Tinder,1983.495890410959,11.3093545859259
Maria ,1983.495890410959,11.9880642481749
Bichen,1983.495890410959,12.092580374871
BassSt,1983.495890410959,11.6370965140842
Port P,1983.495890410959,10.9716126579911
Jervis,1983.495890410959,15.5948383611056
Jurien,1983.495890410959,20.5196769607043
Port D,1983.5808219178082,12.6361287498186
Ninepi,1983.5808219178082,12.2745158546754
Tinder,1983.5808219178082,12.0216126345218
Maria ,1983.5808219178082,12.2322577911039
Bichen,1983.5808219178082,12.4529029474624
BassSt,1983.5808219178082,11.7338707054695
Port P,1983.5808219178082,11.3790320037233
Jervis,1983.5808219178082,15.5545157813617
Jurien,1983.5808219178082,20.1916124519081
Port D,1983.6657534246576,11.9309997333214
Ninepi,1983.6657534246576,11.7506664040188
Tinder,1983.6657534246576,11.7006664051364
Maria ,1983.6657534246576,11.6863330721234
Bichen,1983.6657534246576,11.9963330651944
BassSt,1983.6657534246576,11.5156664092715
Port P,1983.6657534246576,12.3946663896243
Jervis,1983.6657534246576,17.0393329524746
Jurien,1983.6657534246576,19.8749995557591
Port D,1983.7479452054795,12.1277416644077
Ninepi,1983.7479452054795,12.2151610172925
Tinder,1983.7479452054795,12.2335481136557
Maria ,1983.7479452054795,12.1009674714578
Bichen,1983.7479452054795,12.6538706849059
BassSt,1983.7479452054795,12.3290319824892
Port P,1983.7479452054795,13.760322273078
Jervis,1983.7479452054795,18.2383866891145
Jurien,1983.7479452054795,19.9993543916893
Port D,1983.8328767123287,12.2879997253418
Ninepi,1983.8328767123287,12.6196663845951
Tinder,1983.8328767123287,12.8506663794319
Maria ,1983.8328767123287,13.4319996997714
Bichen,1983.8328767123287,13.7989996915683
BassSt,1983.8328767123287,13.9239996887743
Port P,1983.8328767123287,15.0206663309286
Jervis,1983.8328767123287,18.6113329173376
Jurien,1983.8328767123287,19.7546662251155
Port D,1983.9150684931508,14.050322266596
Ninepi,1983.9150684931508,13.5529029228755
Tinder,1983.9150684931508,13.7229029190757
Maria ,1983.9150684931508,15.2883867550521
Bichen,1983.9150684931508,15.8645157744327
BassSt,1983.9150684931508,16.1416125424326
Port P,1983.9150684931508,17.3145157420227
Jervis,1983.9150684931508,21.1403221081221
Jurien,1983.9150684931508,20.580967281915
Port D,1984,15.3832254626097
Ninepi,1984,14.9987093421721
Tinder,1984,15.0090319225865
Maria ,1984,16.2680641525095
Bichen,1984,16.6538705954989
BassSt,1984,17.3174189677642
Port P,1984,18.7699995804578
Jervis,1984,21.1599995270371
Jurien,1984,21.9619349929835
Port D,1984.0846994535518,15.4437927582526
Ninepi,1984.0846994535518,15.7148272349531
Tinder,1984.0846994535518,15.7993099916855
Maria ,1984.0846994535518,17.029999619349802
Bichen,1984.0846994535518,17.5227582290255
BassSt,1984.0846994535518,17.9562064951992
Port P,1984.0846994535518,19.2948271549339
Jervis,1984.0846994535518,23.8406891222915
Jurien,1984.0846994535518,22.0210339905501
Port D,1984.1639344262296,15.4819351378227
Ninepi,1984.1639344262296,15.1854835315457
Tinder,1984.1639344262296,15.4954835246167
Maria ,1984.1639344262296,16.0748383503768
Bichen,1984.1639344262296,16.8367738172172
BassSt,1984.1639344262296,17.1616125196339
Port P,1984.1639344262296,18.0690318541902
Jervis,1984.1639344262296,20.897418887745
Jurien,1984.1639344262296,22.2503220833117
Port D,1984.2486338797814,14.7613330033918
Ninepi,1984.2486338797814,14.6846663384388
Tinder,1984.2486338797814,14.6336663395787
Maria ,1984.2486338797814,15.1526663279782
Bichen,1984.2486338797814,15.9286663106332
BassSt,1984.2486338797814,16.3406663014243
Port P,1984.2486338797814,16.5869996292517
Jervis,1984.2486338797814,19.8613328893979
Jurien,1984.2486338797814,22.3049995014444
Port D,1984.3306010928961,14.1067738782374
Ninepi,1984.3306010928961,13.200322285595
Tinder,1984.3306010928961,13.0435480955507
Maria ,1984.3306010928961,13.6338706630012
Bichen,1984.3306010928961,14.0758061369941
BassSt,1984.3306010928961,14.333870647355
Port P,1984.3306010928961,14.9483867626517
Jervis,1984.3306010928961,18.6354834544322
Jurien,1984.3306010928961,22.8996769075072
Port D,1984.4153005464482,14.1936663494135
Ninepi,1984.4153005464482,13.2079997047782
Tinder,1984.4153005464482,12.7583330481624
Maria ,1984.4153005464482,13.3843330341702
Bichen,1984.4153005464482,13.6936663605894
BassSt,1984.4153005464482,12.8176663801695
Port P,1984.4153005464482,13.268333036763
Jervis,1984.4153005464482,17.2079996153712
Jurien,1984.4153005464482,22.3189995011315
Port D,1984.4972677595629,13.4087093777113
Ninepi,1984.4972677595629,12.464515850428601
Tinder,1984.4972677595629,12.2383868232249
Maria ,1984.4972677595629,12.9216126144053
Bichen,1984.4972677595629,13.3041932510152
BassSt,1984.4972677595629,12.264193274261
Port P,1984.4972677595629,11.8054836070946
Jervis,1984.4972677595629,16.0625802861346
Jurien,1984.4972677595629,20.7219350206996
Port D,1984.5819672131147,12.4680642374461
Ninepi,1984.5819672131147,11.5683868382006
Tinder,1984.5819672131147,11.256128780664
Maria ,1984.5819672131147,12.1345158578047
Bichen,1984.5819672131147,12.6183868147313
BassSt,1984.5819672131147,11.7880642526453
Port P,1984.5819672131147,11.6658061908618
Jervis,1984.5819672131147,14.9770964394293
Jurien,1984.5819672131147,20.2212898705996
Port D,1984.6666666666667,12.0176663980509
Ninepi,1984.6666666666667,11.0983330852663
Tinder,1984.6666666666667,10.626999762468
Maria ,1984.6666666666667,11.6693330725034
Bichen,1984.6666666666667,12.3019997250289
BassSt,1984.6666666666667,11.7873330698659
Port P,1984.6666666666667,12.0846663965533
Jervis,1984.6666666666667,15.9353329771509
Jurien,1984.6666666666667,20.2969995463267
Port D,1984.7486338797814,11.1980642658328
Ninepi,1984.7486338797814,11.4664513566081
Tinder,1984.7486338797814,11.5474190967338
Maria ,1984.7486338797814,11.9929029577442
Bichen,1984.7486338797814,12.3283868212133
BassSt,1984.7486338797814,12.2332255330177
Port P,1984.7486338797814,13.272580348496
Jervis,1984.7486338797814,16.5867738228051
Jurien,1984.7486338797814,20.6509672803504
Port D,1984.8333333333333,13.2896663696195
Ninepi,1984.8333333333333,12.9246663777779
Tinder,1984.8333333333333,13.0003330427532
Maria ,1984.8333333333333,13.7346663596729
Bichen,1984.8333333333333,14.1406663505981
BassSt,1984.8333333333333,14.8276663352425
Port P,1984.8333333333333,15.8699996452779
Jervis,1984.8333333333333,20.4376662098492
Jurien,1984.8333333333333,21.0363328631346
Port D,1984.9153005464482,13.1477416416089
Ninepi,1984.9153005464482,13.483548085716
Tinder,1984.9153005464482,13.4287093772643
Maria ,1984.9153005464482,13.832580335979
Bichen,1984.9153005464482,14.4748383861396
BassSt,1984.9153005464482,15.2558061106191
Port P,1984.9153005464482,16.5096770503348
Jervis,1984.9153005464482,20.6832253441455
Jurien,1984.9153005464482,20.8874188879685
Port D,1985,13.9638706556251
Ninepi,1985,14.3374190343724
Tinder,1985,14.4896770954853
Maria ,1985,15.0287093415015
Bichen,1985,15.4299996551126
BassSt,1985,15.9606448045421
Port P,1985,17.5480641238992
Jervis,1985,21.8758059626505
Jurien,1985,21.319031781547
Port D,1985.0849315068492,14.868571096233
Ninepi,1985.0849315068492,15.4207139410345
Tinder,1985.0849315068492,15.6442853646087
Maria ,1985.0849315068492,16.2835710646052
Bichen,1985.0849315068492,17.1649996163324
BassSt,1985.0849315068492,17.7199996039271
Port P,1985.0849315068492,18.5446424426378
Jervis,1985.0849315068492,20.8399995341897
Jurien,1985.0849315068492,23.3535709065784
Port D,1985.1616438356164,15.1977415957879
Ninepi,1985.1616438356164,15.8154835174641
Tinder,1985.1616438356164,15.9235480311777
Maria ,1985.1616438356164,16.7690318832474
Bichen,1985.1616438356164,17.5374189628468
BassSt,1985.1616438356164,17.5648383170727
Port P,1985.1616438356164,18.3641931379154
Jervis,1985.1616438356164,20.7938705029627
Jurien,1985.1616438356164,23.3880639933651
Port D,1985.2465753424658,14.9359996661544
Ninepi,1985.2465753424658,15.8143329798554
Tinder,1985.2465753424658,15.875332978492
Maria ,1985.2465753424658,16.3546663011114
Bichen,1985.2465753424658,16.8149996241555
BassSt,1985.2465753424658,16.9266662883262
Port P,1985.2465753424658,17.839666267919
Jervis,1985.2465753424658,21.0933328618606
Jurien,1985.2465753424658,22.8583328224098
Port D,1985.3287671232877,13.9899996872991
Ninepi,1985.3287671232877,13.9570964622281
Tinder,1985.3287671232877,13.8896771088964
Maria ,1985.3287671232877,14.2725803261443
Bichen,1985.3287671232877,14.6403222534085
BassSt,1985.3287671232877,15.308709335243
Port P,1985.3287671232877,15.7325802935107
Jervis,1985.3287671232877,20.5538705083271
Jurien,1985.3287671232877,22.637096268215
Port D,1985.4136986301369,13.3836663675184
Ninepi,1985.4136986301369,13.2386663707594
Tinder,1985.4136986301369,13.0249997088686
Maria ,1985.4136986301369,13.2543330370759
Bichen,1985.4136986301369,13.3689997011796
BassSt,1985.4136986301369,13.4219996999949
Port P,1985.4136986301369,13.9593330213179
Jervis,1985.4136986301369,18.4599995873868
Jurien,1985.4136986301369,22.4039994992316
Port D,1985.495890410959,13.061612611276
Ninepi,1985.495890410959,12.5596771386242
Tinder,1985.495890410959,12.4332255285474
Maria ,1985.495890410959,12.6848384261492
Bichen,1985.495890410959,12.7867739077417
BassSt,1985.495890410959,12.3248384341958
Port P,1985.495890410959,12.910322292077
Jervis,1985.495890410959,17.4996770282066
Jurien,1985.495890410959,21.2974188788043
Port D,1985.5808219178082,12.1883868243425
Ninepi,1985.5808219178082,11.7035481255021
Tinder,1985.5808219178082,11.4848384529713
Maria ,1985.5808219178082,11.6693545778793
Bichen,1985.5808219178082,11.9009674759281
BassSt,1985.5808219178082,11.8361287677
Port P,1985.5808219178082,12.1445158575812
Jervis,1985.5808219178082,17.1758060677037
Jurien,1985.5808219178082,19.8848382652166
Port D,1985.6657534246576,12.0659997303039
Ninepi,1985.6657534246576,12.0066663982968
Tinder,1985.6657534246576,11.8529997350648
Maria ,1985.6657534246576,11.9559997327626
Bichen,1985.6657534246576,12.2963330584889
BassSt,1985.6657534246576,12.2756663922841
Port P,1985.6657534246576,12.7426663818459
Jervis,1985.6657534246576,18.0349995968863
Jurien,1985.6657534246576,19.556999562867
Port D,1985.7479452054795,12.2654835968128
Ninepi,1985.7479452054795,12.3306448856789
Tinder,1985.7479452054795,12.3796771426475
Maria ,1985.7479452054795,12.4577416570316
Bichen,1985.7479452054795,13.1696771249896
BassSt,1985.7479452054795,13.5406448586333
Port P,1985.7479452054795,13.944838397986
Jervis,1985.7479452054795,18.0274189518945
Jurien,1985.7479452054795,19.5932253685089
Port D,1985.8328767123287,13.7929996917024
Ninepi,1985.8328767123287,13.4913330317785
Tinder,1985.8328767123287,13.5443330305939
Maria ,1985.8328767123287,14.1169996844605
Bichen,1985.8328767123287,14.8126663355778
BassSt,1985.8328767123287,14.8819996673614
Port P,1985.8328767123287,15.1803329940264
Jervis,1985.8328767123287,19.7156662259872
Jurien,1985.8328767123287,20.0223328857993
Port D,1985.9150684931508,14.8290319266098
Ninepi,1985.9150684931508,14.9022577314247
Tinder,1985.9150684931508,15.0635480504002
Maria ,1985.9150684931508,16.3983867302417
Bichen,1985.9150684931508,16.6835480141904
BassSt,1985.9150684931508,16.7616125285746
Port P,1985.9150684931508,16.6564512406025
Jervis,1985.9150684931508,21.5754833887181
Jurien,1985.9150684931508,20.9080640487974
Port D,1986,15.9190319022464
Ninepi,1986,15.6925802944048
Tinder,1986,15.8170964206539
Maria ,1986,16.956451233897
Bichen,1986,17.0564512316618
BassSt,1986,17.2412899372078
Port P,1986,17.490322189706
Jervis,1986,22.5377414317261
Jurien,1986,21.9606446704317
Port D,1986.0849315068492,15.4092853698613
Ninepi,1986.0849315068492,15.5057139391346
Tinder,1986.0849315068492,15.7485710765634
Maria ,1986.0849315068492,16.7932139103567
Bichen,1986.0849315068492,17.3778567544318
BassSt,1986.0849315068492,17.5542853219169
Port P,1986.0849315068492,18.362142446717
Jervis,1986.0849315068492,22.7874994906597
Jurien,1986.0849315068492,22.007499508094
Port D,1986.1616438356164,15.3012899805702
Ninepi,1986.1616438356164,15.2590319169986
Tinder,1986.1616438356164,15.3383867539345
Maria ,1986.1616438356164,16.2741931846305
Bichen,1986.1616438356164,16.7003222073639
BassSt,1986.1616438356164,17.2293544536036
Port P,1986.1616438356164,18.3048383005324
Jervis,1986.1616438356164,22.2664511152093
Jurien,1986.1616438356164,22.5106446581382
Port D,1986.2465753424658,13.858666356901301
Ninepi,1986.2465753424658,14.6026663402716
Tinder,1986.2465753424658,14.5543330080186
Maria ,1986.2465753424658,15.1129996621981
Bichen,1986.2465753424658,15.5919996514916
BassSt,1986.2465753424658,16.3346663015584
Port P,1986.2465753424658,16.9936662868286
Jervis,1986.2465753424658,21.0429995296523
Jurien,1986.2465753424658,21.9979995083064
Port D,1986.3287671232877,13.5454835682026
Ninepi,1986.3287671232877,13.5658061483935
Tinder,1986.3287671232877,13.5516126003237
Maria ,1986.3287671232877,13.9267738822607
Bichen,1986.3287671232877,14.3116125833363
BassSt,1986.3287671232877,14.9803222458089
Port P,1986.3287671232877,15.4561286867867
Jervis,1986.3287671232877,19.8406447178173
Jurien,1986.3287671232877,21.1896769457286
Port D,1986.4136986301369,12.5453330529233
Ninepi,1986.4136986301369,12.8183330468213
Tinder,1986.4136986301369,12.7776663810636
Maria ,1986.4136986301369,13.0786663743357
Bichen,1986.4136986301369,13.3579997014254
BassSt,1986.4136986301369,13.3556663681443
Port P,1986.4136986301369,14.0523330192392
Jervis,1986.4136986301369,18.0556662630911
Jurien,1986.4136986301369,20.9833328643193
Port D,1986.495890410959,11.9351610235509
Ninepi,1986.495890410959,11.7203223186755
Tinder,1986.495890410959,11.4329029702611
Maria ,1986.495890410959,11.9354836041889
Bichen,1986.495890410959,12.5796771381771
BassSt,1986.495890410959,12.317096498885
Port P,1986.495890410959,12.9058061631456
Jervis,1986.495890410959,16.3599996343255
Jurien,1986.495890410959,19.9845156823435
Port D,1986.5808219178082,11.4748384531948
Ninepi,1986.5808219178082,10.7293545988899
Tinder,1986.5808219178082,10.5738707313975
Maria ,1986.5808219178082,11.2587094257676
Bichen,1986.5808219178082,11.8364513483379
BassSt,1986.5808219178082,11.2829029736139
Port P,1986.5808219178082,12.1235481161144
Jervis,1986.5808219178082,15.6567738435922
Jurien,1986.5808219178082,18.7738705481132
Port D,1986.6657534246576,11.5833330744257
Ninepi,1986.6657534246576,11.4803330767279
Tinder,1986.6657534246576,11.26399974823
Maria ,1986.6657534246576,11.6173330736657
Bichen,1986.6657534246576,11.8399997353554
BassSt,1986.6657534246576,11.8583330682789
Port P,1986.6657534246576,12.5236663867409
Jervis,1986.6657534246576,16.7206662929306
Jurien,1986.6657534246576,19.1563329051559
Port D,1986.7479452054795,11.8758061861679
Ninepi,1986.7479452054795,11.8445158642867
Tinder,1986.7479452054795,11.6674190940516
Maria ,1986.7479452054795,12.1948384371015
Bichen,1986.7479452054795,12.4148384321841
BassSt,1986.7479452054795,12.6703222974414
Port P,1986.7479452054795,13.1829029311456
Jervis,1986.7479452054795,18.6558060346231
Jurien,1986.7479452054795,19.1870963453285
Port D,1986.8328767123287,12.6836663831646
Ninepi,1986.8328767123287,12.9119997113943
Tinder,1986.8328767123287,13.0143330424403
Maria ,1986.8328767123287,13.1966663716982
Bichen,1986.8328767123287,13.9263330220555
BassSt,1986.8328767123287,13.8516663570578
Port P,1986.8328767123287,14.9223329997932
Jervis,1986.8328767123287,18.1289995947853
Jurien,1986.8328767123287,19.8629995560274
Port D,1986.9150684931508,13.3812900234855
Ninepi,1986.9150684931508,13.3099997024983
Tinder,1986.9150684931508,13.5041932465448
Maria ,1986.9150684931508,14.1041932331338
Bichen,1986.9150684931508,14.9222577309777
BassSt,1986.9150684931508,15.2067738536505
Port P,1986.9150684931508,15.6745157786795
Jervis,1986.9150684931508,19.5967737555263
Jurien,1986.9150684931508,20.4403221237684
Port D,1987,13.674838404021
Ninepi,1987,13.9506448494691
Tinder,1987,14.0658061372176
Maria ,1987,15.2667738523094
Bichen,1987,15.8380641621207
BassSt,1987,16.0251609321323
Port P,1987,16.5970964032195
Jervis,1987,21.7051608051744
Jurien,1987,21.2083866227298
Port D,1987.0849315068492,14.4189282491404
Ninepi,1987.0849315068492,14.7267853851164
Tinder,1987.0849315068492,14.9564282371263
Maria ,1987.0849315068492,15.4414282262857
Bichen,1987.0849315068492,16.3121424925381
BassSt,1987.0849315068492,16.7228567690722
Port P,1987.0849315068492,17.556785321861
Jervis,1987.0849315068492,22.5599994957447
Jurien,1987.0849315068492,21.6989280864197
Port D,1987.1616438356164,13.9561287203143
Ninepi,1987.1616438356164,14.4161287100325
Tinder,1987.1616438356164,14.5661287066797
Maria ,1987.1616438356164,15.8567738391219
Bichen,1987.1616438356164,16.5787093068563
BassSt,1987.1616438356164,16.5032254375758
Port P,1987.1616438356164,16.9593544596386
Jervis,1987.1616438356164,20.8080640510325
Jurien,1987.1616438356164,22.7654833621195
Port D,1987.2465753424658,13.5859996963292
Ninepi,1987.2465753424658,13.4909996984527
Tinder,1987.2465753424658,13.4779996987432
Maria ,1987.2465753424658,15.2589996589348
Bichen,1987.2465753424658,16.1346663060288
BassSt,1987.2465753424658,15.7783329806601
Port P,1987.2465753424658,16.1896663047994
Jervis,1987.2465753424658,19.8309995567426
Jurien,1987.2465753424658,22.3946661661069
Port D,1987.3287671232877,13.5045158271828
Ninepi,1987.3287671232877,13.4454835704378
Tinder,1987.3287671232877,12.9490319686311
Maria ,1987.3287671232877,14.5190319335389
Bichen,1987.3287671232877,15.4854835248402
BassSt,1987.3287671232877,15.1877415960114
Port P,1987.3287671232877,15.2651609491196
Jervis,1987.3287671232877,18.6993544207465
Jurien,1987.3287671232877,21.6741930639311
Port D,1987.4136986301369,12.7773330477377
Ninepi,1987.4136986301369,12.8713330456366
Tinder,1987.4136986301369,12.4966663873444
Maria ,1987.4136986301369,13.0943330406522
Bichen,1987.4136986301369,14.1769996831194
BassSt,1987.4136986301369,14.0603330190604
Port P,1987.4136986301369,13.7836663585777
Jervis,1987.4136986301369,18.5806662513564
Jurien,1987.4136986301369,21.4489995205775
Port D,1987.495890410959,12.54774165502
Ninepi,1987.495890410959,12.409031980701
Tinder,1987.495890410959,12.2148384366545
Maria ,1987.495890410959,12.1790319858419
Bichen,1987.495890410959,12.1777416632901
BassSt,1987.495890410959,12.1290319869595
Port P,1987.495890410959,12.8070964879326
Jervis,1987.495890410959,17.7193544426512
Jurien,1987.495890410959,21.0296769493049
Port D,1987.5808219178082,12.0974190844403
Ninepi,1987.5808219178082,11.8106448973018
Tinder,1987.5808219178082,11.6280642562215
Maria ,1987.5808219178082,11.9738707001051
Bichen,1987.5808219178082,12.2735481127616
BassSt,1987.5808219178082,11.7296771571761
Port P,1987.5808219178082,12.2858061770037
Jervis,1987.5808219178082,16.7580641415571
Jurien,1987.5808219178082,19.954838263652
Port D,1987.6657534246576,11.610666407148
Ninepi,1987.6657534246576,11.8143330692624
Tinder,1987.6657534246576,11.6883330720787
Maria ,1987.6657534246576,12.3089997248724
Bichen,1987.6657534246576,12.9426663773755
BassSt,1987.6657534246576,12.4896663875009
Port P,1987.6657534246576,12.9039997115731
Jervis,1987.6657534246576,16.2379996370524
Jurien,1987.6657534246576,19.8519995562732
Port D,1987.7479452054795,12.2006448885847
Ninepi,1987.7479452054795,12.145806180133
Tinder,1987.7479452054795,12.0606448917139
Maria ,1987.7479452054795,12.995806161134
Bichen,1987.7479452054795,13.8748383995506
BassSt,1987.7479452054795,13.4751609891293
Port P,1987.7479452054795,13.8477416259627
Jervis,1987.7479452054795,18.1699995938689
Jurien,1987.7479452054795,19.9706447149116
Port D,1987.8328767123287,13.3589997014031
Ninepi,1987.8328767123287,12.8586663792531
Tinder,1987.8328767123287,12.8023330471789
Maria ,1987.8328767123287,14.6223330064987
Bichen,1987.8328767123287,15.0123329977815
BassSt,1987.8328767123287,14.8446663348625
Port P,1987.8328767123287,15.5176663198198
Jervis,1987.8328767123287,20.4746662090222
Jurien,1987.8328767123287,19.9413328876098
Port D,1987.9150684931508,14.1874190377252
Ninepi,1987.9150684931508,14.0554835568032
Tinder,1987.9150684931508,14.050322266596
Maria ,1987.9150684931508,14.9232254728915
Bichen,1987.9150684931508,15.4151609457669
BassSt,1987.9150684931508,15.823225452775
Port P,1987.9150684931508,16.448709309762
Jervis,1987.9150684931508,20.633547925901
Jurien,1987.9150684931508,20.9054834036938
Port D,1988,15.1406448228705
Ninepi,1988,15.7661286798576
Tinder,1988,16.0780641567563
Maria ,1988,16.8570963974081
Bichen,1988,17.4451609003928
BassSt,1988,18.1716124970586
Port P,1988,18.8303221597547
Jervis,1988,21.9145156392047
Jurien,1988,21.3054833947531
Port D,1988.0846994535518,15.3110341405303
Ninepi,1988.0846994535518,15.9117237822763
Tinder,1988.0846994535518,15.9410341264487
Maria ,1988.0846994535518,17.0531030671093
Bichen,1988.0846994535518,17.3482754743048
BassSt,1988.0846994535518,17.8731030487809
Port P,1988.0846994535518,18.8041375107292
Jervis,1988.0846994535518,22.5575857026952
Jurien,1988.0846994535518,22.8613787993532
Port D,1988.1639344262296,15.1993544989776
Ninepi,1988.1639344262296,16.4587093095385
Tinder,1988.1639344262296,16.6977415622603
Maria ,1988.1639344262296,17.4880641252403
Bichen,1988.1639344262296,18.0209673391355
BassSt,1988.1639344262296,18.439354426558
Port P,1988.1639344262296,18.6183866806208
Jervis,1988.1639344262296,22.5506446572441
Jurien,1988.1639344262296,23.4187091539704
Port D,1988.2486338797814,14.8276663352425
Ninepi,1988.2486338797814,16.1149996398017
Tinder,1988.2486338797814,16.190999638102902
Maria ,1988.2486338797814,16.7386662925283
Bichen,1988.2486338797814,17.2689996140078
BassSt,1988.2486338797814,17.5803329403823
Port P,1988.2486338797814,17.7796662692601
Jervis,1988.2486338797814,21.069332862397
Jurien,1988.2486338797814,23.4463328092669
Port D,1988.3306010928961,14.8154835398159
Ninepi,1988.3306010928961,14.6206448344934
Tinder,1988.3306010928961,14.7199996709824
Maria ,1988.3306010928961,16.2361286693523
Bichen,1988.3306010928961,16.9051609124628
BassSt,1988.3306010928961,16.6038705966165
Port P,1988.3306010928961,16.4164512459669
Jervis,1988.3306010928961,20.6845156666973
Jurien,1988.3306010928961,22.8506446505386
Port D,1988.4153005464482,14.5146663422386
Ninepi,1988.4153005464482,14.240666348363
Tinder,1988.4153005464482,13.882333023039
Maria ,1988.4153005464482,14.3629996789619
Bichen,1988.4153005464482,15.2109996600077
BassSt,1988.4153005464482,15.3579996567219
Port P,1988.4153005464482,14.7159996710718
